Cultura,UF,Município,Inicio,Termino
Café Arábica Irrigado Implantação,MG,São João da Lagoa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João da Mata,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João da Ponte,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João das Missões,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João Del Rei,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João do Manhuaçu,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João do Pacuí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João do Paraíso,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João Evangelista,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São João Nepomuceno,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Joaquim de Bicas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José da Barra,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José da Lapa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José da Safira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José da Varginha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José do Alegre,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José do Jacuri,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São José do Mantimento,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Lourenço,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Miguel do Anta,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Pedro da União,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Pedro do Suaçuí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Romão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Roque de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião da Bela Vista,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião da Vargem Alegre,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Anta,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Maranhão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Oeste,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Paraíso,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Rio Preto,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Sebastião do Rio Verde,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Thomé das Letras,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Tiago,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Tomás de Aquino,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,São Vicente de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Sardoá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Sarzedo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Sem Peixe,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senador Cortes,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senador Firmino,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senador José Bento,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senador Modestino Gonçalves,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senhora de Oliveira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senhora do Porto,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Senhora dos Remédios,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Sericita,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Seritinga,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serra Azul de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serra da Saudade,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serra do Salitre,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serrania,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serranópolis de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serranos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Serro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Sete Lagoas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Setubinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Silveirânia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Silvianópolis,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Simão Pereira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Simonésia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Soledade de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tabuleiro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Taiobeiras,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tapira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tapiraí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Taquaraçu de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tarumirim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Teixeiras,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Teófilo Otoni,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tiradentes,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tiros,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tocantins,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tocos do Moji,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Toledo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tombos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Três Corações,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Três Marias,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Três Pontas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Tupaciguara,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Turmalina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Turvolândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Ubá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Ubaí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Ubaporanga,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Uberaba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Uberlândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Unaí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Uruana de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Urucuia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vargem Alegre,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vargem Bonita,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vargem Grande do Rio Pardo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Varginha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Varjão de Minas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Várzea da Palma,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Varzelândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vazante,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Verdelândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Veredinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Veríssimo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vermelho Novo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vespasiano,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Viçosa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Vieiras,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Virgem da Lapa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Virgínia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Virginópolis,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Virgolândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Visconde do Rio Branco,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MG,Volta Grande,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Amambaí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Anastácio,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Anaurilândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Angélica,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Antônio João,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Aral Moreira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Bandeirantes,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Bataguassu,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Batayporã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Bela Vista,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Bonito,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Brasilândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Caarapó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Camapuã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Campo Grande,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Caracol,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Cassilândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Chapadão do Sul,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Coronel Sapucaia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Costa Rica,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Deodápolis,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Dois Irmãos do Buriti,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Douradina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Dourados,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Eldorado,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Fátima do Sul,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Figueirão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Glória de Dourados,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Guia Lopes da Laguna,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Iguatemi,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Inocência,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Itaporã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Itaquiraí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Ivinhema,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Japorã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Jaraguari,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Jardim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Jateí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Jutí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Laguna Carapã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Maracaju,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Mundo Novo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Naviraí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Nioaque,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Nova Alvorada do Sul,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Nova Andradina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Novo Horizonte do Sul,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Paraíso das Águas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Paranaíba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Paranhos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Ponta Porã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Ribas do Rio Pardo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Rio Brilhante,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Rio Negro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Santa Rita do Pardo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,São Gabriel do Oeste,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Sete Quedas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Sidrolândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Tacuru,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Taquarussu,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MS,Vicentina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MT,Alto Araguaia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MT,Alto Taquari,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MT,Comodoro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MT,Conquista D'Oeste,21-Aug,31-Dec
Café Arábica Irrigado Implantação,MT,Nova Lacerda,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Água Branca,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Alagoa Nova,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Algodão de Jandaíra,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Amparo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Araruna,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Areia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Areia de Baraúnas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Areial,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Assunção,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Baraúna,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Barra de Santa Rosa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Barra de São Miguel,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Bernardino Batista,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Boa Vista,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Bonito de Santa Fé,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Cacimba de Dentro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Cacimbas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Camalaú,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Campina Grande,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Caraúbas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Carrapateira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Conceição,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Congo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Coxixola,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Cubati,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Cuité,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Damião,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Desterro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Diamante,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Esperança,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Gurjão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Imaculada,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Juazeirinho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Junco do Seridó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Juru,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Lagoa Seca,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Livramento,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Mãe D'Água,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Manaíra,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Matinhas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Maturéia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Montadas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Monte Horebe,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Monteiro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Natuba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Nova Floresta,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Nova Palmeira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Olivedos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Ouro Velho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Parari,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Pedra Lavrada,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Picuí,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Pocinhos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Poço Dantas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Prata,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Princesa Isabel,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Puxinanã,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Remígio,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Riacho de Santo Antônio,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Salgadinho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Santa Cecília,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Santa Inês,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Santa Luzia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Santana de Mangueira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Santo André,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São João do Cariri,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São João do Tigre,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São José de Caiana,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São José de Princesa,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São José do Sabugi,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São José dos Cordeiros,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São Sebastião de Lagoa de Roça,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São Sebastião do Umbuzeiro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,São Vicente do Seridó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Serra Branca,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Serra Grande,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Solânea,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Soledade,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Sossego,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Sumé,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Taperoá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Tavares,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Teixeira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Tenório,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Umbuzeiro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PB,Zabelê,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Afogados da Ingazeira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Afrânio,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Alagoinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Altinho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Angelim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Araripina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Arcoverde,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Barra de Guabiraba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Belo Jardim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Betânia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Bezerros,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Bodocó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Bom Conselho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Bonito,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Brejão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Brejinho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Brejo da Madre de Deus,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Buíque,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Cachoeirinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Caetés,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Calçado,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Calumbi,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Camocim de São Félix,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Canhotinho,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Capoeiras,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Carnaíba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Carnaubeira da Penha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Caruaru,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Cedro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Correntes,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Cupira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Custódia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Dormentes,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Exu,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Flores,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Garanhuns,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Gravatá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Iati,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Ibimirim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Ibirajuba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Iguaracy,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Inajá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Ingazeira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Ipubi,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Itaíba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Itapetim,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Jataúba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Jucati,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Jupi,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Jurema,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Lagoa do Ouro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Lagoa dos Gatos,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Lajedo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Macaparana,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Manari,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Mirandiba,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Moreilândia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Orobó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Ouricuri,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Palmeirina,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Panelas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Paranatama,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Pedra,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Pesqueira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Poção,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Quipapá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Quixabá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Riacho das Almas,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Sairé,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Salgueiro,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Saloá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Sanharó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Cruz,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Cruz da Baixa Verde,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Cruz do Capibaribe,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Filomena,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Maria do Cambucá,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Santa Terezinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São Benedito do Sul,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São Bento do Una,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São Caitano,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São João,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São Joaquim do Monte,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São José do Belmonte,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São José do Egito,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,São Vicente Ferrer,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Serra Talhada,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Serrita,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Sertânia,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Solidão,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Tabira,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Tacaimbó,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Tacaratu,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Taquaritinga do Norte,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Terezinha,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Trindade,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Triunfo,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Tupanatinga,21-Aug,31-Dec
Café Arábica Irrigado Implantação,PE,Tuparetama,21-Aug,31-Dec
